is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,service_failure_count,download_avg,upload_avg,download_over_limit,churn
1,0,0.94,14,0,84.7,6.1,0,0
1,0,0.94,14,0,61.0,8.4,0,0
1,0,0.94,20,0,7.4,0.7,0,0
1,0,0.94,14,0,28.3,2.7,0,0
1,1,0.94,28,0,64.9,6.2,0,0
1,0,0.94,22,1,84.6,4.4,0,0
1,0,1.67,28,0,63.6,11.1,0,1
1,0,0.94,13,1,27.9,3.9,0,0
1,1,0.94,22,0,82.9,4.3,0,0
1,0,0.94,20,0,46.9,2.7,0,0
1,1,0.94,32,0,29.4,8.8,0,0
1,1,0.94,21,0,31.4,2.3,0,0
1,1,0.94,10,0,76.2,6.8,0,0
1,1,0.94,20,0,142.8,4.2,0,0
1,1,0.94,28,0,60.7,6.9,0,0
1,1,0.94,26,0,159.0,11.0,0,0
1,0,0.94,14,0,36.1,7.6,0,0
1,0,0.82,20,0,20.8,0.6,0,1
1,0,0.94,14,0,58.3,6.1,0,0
1,0,0.94,14,0,11.0,0.6,0,0
1,1,0.94,22,0,22.8,3.1,0,0
1,0,1.17,15,0,10.4,0.4,0,1
1,0,0.73,20,0,36.1,2.2,0,1
1,0,0.94,22,0,134.9,19.8,0,0
1,0,0.94,20,0,15.1,1.0,0,0
1,0,0.94,20,3,90.1,2.6,0,0
0,0,0.94,25,2,31.1,2.6,0,0
1,1,1.69,25,0,225.7,9.9,0,1
1,0,0.94,14,0,23.0,1.0,0,0
1,0,0.94,20,1,24.6,1.8,0,0
1,1,0.94,28,0,37.9,2.2,0,0
1,0,0.94,22,0,19.0,0.8,0,0
1,0,0.94,50,1,205.4,9.8,0,0
1,0,0.94,14,0,49.3,2.8,0,0
1,0,0.94,20,0,153.4,8.7,0,0
1,0,0.94,20,0,52.0,6.5,0,0
1,0,0.94,22,0,8.3,2.0,0,0
1,1,0.94,71,0,151.7,12.4,0,0
1,0,0.94,14,0,13.2,0.7,0,0
1,0,0.94,28,0,118.5,4.0,0,0
1,0,0.94,22,0,27.9,5.6,0,0
1,0,0.94,14,0,31.4,6.8,0,0
1,0,0.02,0,0,0.0,0.0,0,1
1,1,0.94,15,0,101.5,4.3,0,0
1,0,0.88,14,0,4.5,0.6,0,1
1,1,0.94,20,0,136.5,4.8,0,0
1,0,0.94,14,0,54.8,3.1,0,0
1,0,0.94,20,0,29.2,3.7,0,0
1,0,1.0,14,0,62.7,4.2,0,1
1,0,0.94,14,0,66.9,5.0,0,0
1,0,0.83,18,0,42.8,2.6,0,1
1,0,0.94,22,0,81.0,6.4,0,0
1,1,0.94,24,0,35.0,1.8,0,0
1,0,0.94,20,0,95.5,6.6,0,0
1,1,0.94,22,0,55.9,5.4,0,0
1,1,0.94,36,2,159.4,7.7,0,0
1,0,0.94,20,0,31.7,3.1,0,0
0,0,0.54,57,0,69.4,4.0,0,1
0,0,0.98,58,0,47.5,8.7,0,1
1,0,0.94,28,0,32.5,1.5,0,0
1,0,0.94,8,0,81.5,2.8,0,0
1,0,1.44,12,0,61.7,2.3,0,1
1,0,0.94,8,1,31.6,1.3,0,0
1,0,0.88,13,0,0.0,0.0,0,1
1,0,0.94,20,0,11.2,0.5,0,0
1,1,0.94,22,0,24.9,2.9,0,0
1,1,0.88,12,0,101.9,21.9,0,1
1,0,0.94,18,0,12.3,0.9,0,0
1,1,1.22,21,0,173.9,54.1,0,1
1,0,0.94,13,0,46.6,2.7,0,0
1,0,0.5,9,0,3.3,0.1,0,1
1,1,0.94,32,0,28.6,2.2,0,0
1,1,0.94,22,0,78.1,4.7,0,0
1,0,0.94,20,0,83.0,4.7,0,0
1,1,0.94,20,0,38.6,2.6,0,0
1,0,0.94,18,4,77.4,6.6,0,0
1,0,0.94,14,0,26.1,3.4,0,0
1,0,0.94,14,0,42.4,2.5,0,0
1,1,0.94,21,0,63.2,2.9,0,0
1,0,0.94,20,0,38.5,2.2,2,0
1,0,0.94,20,0,65.2,5.1,0,0
1,0,0.21,13,0,55.5,4.8,0,1
1,0,0.94,20,0,14.3,1.7,0,0
1,1,1.55,21,0,63.3,4.2,0,1
1,1,0.94,20,0,48.9,2.6,0,0
1,0,0.94,20,0,31.5,18.3,0,0
1,0,0.94,14,0,35.9,6.6,0,0
1,0,0.94,14,0,17.5,1.2,0,0
1,1,0.94,22,0,59.8,15.7,0,0
1,0,0.94,22,0,77.8,4.5,0,0
1,1,0.94,22,0,77.1,4.2,0,0
1,0,0.94,16,2,154.7,10.8,0,0
1,1,0.94,24,0,50.6,4.3,0,0
0,0,0.92,24,0,67.8,4.1,0,1
0,0,0.94,10,0,14.6,0.5,0,0
1,0,0.94,20,0,60.0,3.4,0,0
1,0,0.94,14,0,55.8,3.1,0,0
1,1,0.94,22,0,51.0,1.5,0,0
1,0,0.94,14,0,39.4,4.0,0,0
1,0,0.94,8,0,44.1,2.7,0,0
1,0,1.57,12,0,1.6,0.1,0,1
1,1,0.37,5,0,149.5,8.1,0,1
1,1,0.94,12,0,84.7,4.3,0,0
1,0,0.94,14,0,17.5,1.0,0,0
1,0,0.94,14,0,32.4,1.6,0,0
1,1,0.75,18,0,13.1,3.0,0,1
1,1,1.6,25,0,37.7,1.2,0,1
1,0,0.94,20,0,107.3,8.4,0,0
1,0,0.94,22,0,157.7,6.6,0,0
1,1,0.94,22,0,73.4,5.4,0,0
1,1,0.94,28,0,86.8,5.1,0,0
1,1,0.94,21,0,45.0,2.4,0,0
1,0,0.94,22,0,70.2,3.5,0,0
1,1,0.94,28,0,17.9,2.7,0,0
1,0,0.94,20,0,70.6,4.0,0,0
1,0,0.94,14,0,14.4,0.8,0,0
1,0,0.94,14,0,51.7,4.1,0,0
1,0,0.94,14,0,47.5,5.5,0,0
1,0,0.94,20,0,45.5,3.5,0,0
1,1,1.59,22,2,87.9,7.0,0,1
1,0,0.93,20,0,196.8,10.5,0,0
0,0,0.93,25,0,141.1,9.2,0,0
1,1,0.93,22,0,29.7,1.5,0,0
1,0,0.93,14,0,26.5,1.2,0,0
1,0,0.93,14,0,15.2,2.2,0,0
1,0,0.93,8,0,39.5,3.6,0,0
1,0,0.93,14,0,44.4,1.2,0,0
1,0,0.93,20,0,31.0,5.0,0,0
1,0,0.93,22,0,91.5,5.5,0,0
1,0,0.93,14,0,21.1,1.2,0,0
1,0,0.93,20,0,89.3,4.5,0,0
1,0,0.93,8,0,25.2,1.5,0,0
1,1,0.93,30,0,83.7,5.0,0,0
1,0,0.93,14,0,67.0,4.7,0,0
1,0,0.34,20,0,35.8,3.3,0,1
1,1,0.93,24,0,34.0,1.8,0,0
1,0,0.93,22,0,54.4,2.9,0,0
1,1,1.02,24,0,146.6,10.6,0,1
1,1,0.93,21,0,1.4,0.1,0,0
1,0,0.93,20,0,88.6,5.3,0,0
1,0,0.93,22,0,21.1,3.8,0,0
1,1,0.93,14,0,15.3,1.7,0,0
1,0,0.72,14,0,52.0,3.0,0,1
1,1,0.93,17,1,68.9,77.9,0,0
1,0,0.93,6,0,82.4,4.9,0,0
1,1,0.4,18,0,31.3,3.5,0,1
0,0,1.07,13,0,11.4,1.7,0,1
1,0,0.93,22,0,285.1,8.6,0,0
1,0,0.93,20,1,30.6,1.6,0,0
1,0,0.93,25,0,43.4,6.2,0,0
1,1,0.93,28,0,46.9,3.0,0,0
1,1,0.93,17,1,187.4,15.8,0,0
1,1,0.93,18,1,15.2,1.0,0,0
1,1,0.93,28,0,46.5,4.0,0,0
1,0,0.93,14,0,56.6,2.1,0,0
1,0,0.93,22,1,20.5,2.0,0,0
1,1,0.93,12,0,117.6,4.4,0,0
1,1,0.93,22,2,94.3,4.3,0,0
1,1,0.38,13,0,106.8,8.1,0,1
1,0,0.93,20,0,41.8,1.8,0,0
1,0,0.93,14,0,73.5,4.3,0,0
1,0,0.93,20,0,78.6,5.1,0,0
1,0,0.4,12,0,11.6,0.4,0,1
1,0,0.93,13,0,59.7,3.1,0,0
1,1,0.93,22,7,95.3,4.9,0,0
1,1,0.93,20,0,45.7,1.9,0,0
1,1,0.93,22,0,2.4,0.2,0,0
1,0,0.93,14,0,79.7,5.4,0,0
1,0,0.93,22,3,144.4,6.7,0,0
1,0,0.93,20,0,24.1,8.3,0,0
1,0,0.93,20,0,40.2,5.7,0,0
1,0,0.93,20,2,39.5,2.4,0,0
1,1,0.93,24,2,60.9,3.7,0,0
1,1,0.47,11,0,110.9,9.3,0,1
1,1,0.93,30,0,102.2,11.0,0,0
1,0,0.93,14,0,43.2,3.0,0,0
1,0,0.93,33,0,66.0,2.6,0,0
1,0,0.93,13,0,22.2,1.2,0,0
1,1,0.93,21,1,146.1,9.3,0,0
0,0,1.53,30,0,159.6,12.2,0,1
1,0,0.93,20,0,197.7,18.9,0,0
0,0,0.99,18,0,84.8,9.0,0,1
1,0,0.93,14,0,73.9,5.7,0,0
1,0,0.93,14,0,103.0,6.7,0,0
0,0,0.93,30,0,82.8,4.1,0,0
1,0,1.75,14,0,89.9,5.7,0,1
1,0,0.93,14,0,71.0,3.3,0,0
1,0,0.93,22,0,20.9,0.9,0,0
1,0,0.93,14,0,19.5,0.9,0,0
1,0,0.93,20,0,67.8,4.8,0,0
1,0,0.93,20,0,54.4,5.9,0,0
1,1,0.79,21,1,50.3,3.2,0,1
1,0,1.39,13,0,71.4,10.2,0,1
1,0,0.93,14,0,21.8,1.1,0,0
1,0,0.18,13,0,8.5,0.5,0,1
1,0,0.62,20,0,25.8,2.8,0,1
1,0,0.93,14,0,49.0,3.0,0,0
1,1,0.93,22,0,92.5,7.5,0,0
1,1,0.93,24,0,7.7,0.4,0,0
1,0,0.93,14,0,6.5,0.4,0,0
1,0,1.16,12,2,66.2,2.3,0,1
1,1,1.4,18,0,130.6,7.7,0,1
1,0,0.99,14,0,46.1,6.2,0,1
1,1,0.93,22,0,138.0,15.1,0,0
1,0,0.0,0,0,0.0,0.0,0,1
1,0,0.93,14,2,218.0,97.5,0,0
1,0,0.93,8,0,16.6,0.8,0,0
1,0,0.93,20,0,68.0,4.0,0,0
1,0,0.93,21,0,21.5,11.3,0,0
1,0,0.93,20,1,53.1,3.2,0,0
1,0,0.93,20,1,45.8,3.3,0,0
1,0,0.93,46,0,171.0,26.1,0,0
1,1,0.93,26,0,72.1,5.9,0,0
1,0,0.93,14,0,16.7,1.0,0,0
1,0,0.93,11,0,57.4,4.0,0,0
1,1,0.93,28,0,125.0,7.0,0,0
1,1,0.93,22,0,186.2,9.8,0,0
1,1,0.87,28,1,46.0,4.3,0,1
1,0,0.93,35,0,92.0,7.2,0,0
1,0,1.17,25,0,21.0,1.0,0,1
1,1,0.32,22,0,66.5,5.6,0,1
1,0,0.93,14,0,43.8,2.3,0,0
1,1,0.93,28,0,65.0,7.6,0,0
1,0,0.93,14,0,67.3,3.0,0,0
1,0,0.93,14,0,38.8,4.1,0,0
1,0,0.93,11,0,33.8,2.5,0,0
1,0,0.93,14,7,19.1,6.8,0,0
0,0,0.93,80,0,254.6,6.8,0,0
1,0,0.93,20,0,120.6,7.5,0,0
1,1,0.82,21,0,39.9,3.4,0,1
1,0,0.93,20,0,10.4,1.3,0,0
1,0,0.93,13,0,78.2,2.7,0,0
1,0,0.02,0,0,4.0,0.3,0,1
1,1,0.73,9,0,29.7,5.1,0,1
1,0,0.93,14,0,128.3,17.5,0,0
1,0,0.93,13,0,59.4,2.4,0,0
1,0,0.04,0,0,0.0,0.0,0,1
1,0,0.93,22,1,17.1,1.2,0,0
1,0,0.93,20,0,16.1,0.5,0,0
1,0,0.93,14,0,11.8,1.5,0,0
1,1,0.93,22,1,43.3,1.5,0,0
1,1,0.93,10,0,40.9,8.3,0,0
0,0,1.5,26,0,0.0,0.0,0,1
1,1,0.93,20,0,81.3,4.0,0,0
1,0,0.49,9,0,35.6,5.7,0,1
1,0,0.93,20,0,46.5,2.3,0,0
1,0,0.93,14,0,43.4,2.9,0,0
1,0,0.93,14,1,39.7,3.5,0,0
1,1,0.93,30,0,57.1,14.2,0,0
1,0,0.93,14,0,11.7,1.4,0,0
1,0,0.93,8,3,100.0,5.0,0,0
1,0,0.93,22,0,53.9,2.5,0,0
1,0,0.93,14,0,46.7,7.0,0,0
1,0,0.93,20,0,58.5,3.6,0,0
1,0,0.93,20,0,26.0,1.2,0,0
0,0,0.93,25,0,34.3,2.1,0,0
1,0,0.93,14,0,53.6,18.1,0,0
1,0,0.93,17,0,9.7,0.9,0,0
1,0,0.92,20,0,59.0,3.0,0,0
1,0,0.92,22,0,78.6,10.4,0,0
1,0,0.92,14,0,46.0,2.6,0,0
1,1,0.92,13,0,2.5,0.3,0,0
1,0,0.5,21,0,11.9,0.8,0,1
1,0,0.92,22,0,69.0,10.0,0,0
1,0,0.92,14,0,72.5,1.8,0,0
1,0,0.92,20,4,33.0,6.0,0,0
1,0,0.92,14,1,77.2,10.0,0,0
1,0,1.55,12,0,136.9,8.1,0,1
1,1,0.79,24,0,81.7,2.6,0,1
1,0,0.92,22,0,13.1,8.2,0,0
1,0,0.92,20,0,74.1,5.4,0,0
1,0,1.14,18,0,41.7,5.5,0,1
1,0,0.92,4,0,25.6,2.1,0,0
1,0,0.92,20,1,106.8,6.1,0,0
1,0,0.92,30,0,95.2,13.7,0,0
1,0,0.92,14,0,26.5,0.9,0,0
1,0,0.92,14,0,188.7,6.8,0,0
1,1,0.92,25,0,85.0,5.6,0,0
1,1,0.92,15,0,19.2,3.6,0,0
1,1,0.92,10,0,43.6,3.0,0,0
1,0,1.25,12,0,70.3,4.8,0,1
1,0,0.92,14,0,89.8,10.2,0,0
1,0,0.92,14,0,32.3,2.1,0,0
1,1,0.92,22,1,70.4,2.6,0,0
1,0,1.53,13,0,50.5,6.6,0,1
1,0,0.17,12,0,19.3,2.0,0,1
0,0,0.92,25,0,13.6,0.6,0,0
1,0,0.92,14,0,28.8,0.8,0,0
1,0,0.92,20,0,40.4,2.8,0,0
1,0,0.92,20,0,22.5,2.8,0,0
1,1,0.92,14,0,9.8,0.5,0,0
1,1,0.92,22,0,114.1,9.2,0,0
1,0,0.92,14,2,56.7,4.9,0,0
1,1,0.92,20,0,40.1,2.2,0,0
0,0,0.92,58,12,89.9,12.2,0,0
1,1,0.92,24,0,19.5,2.6,0,0
1,1,0.92,14,0,39.2,3.5,0,0
1,0,0.92,20,0,33.1,6.0,0,0
1,0,0.92,20,1,38.6,2.5,0,0
1,1,0.92,28,0,70.9,3.1,0,0
1,0,0.92,14,0,21.0,1.0,0,0
1,1,0.92,24,0,92.6,4.6,0,0
1,1,0.92,36,0,271.9,20.9,0,0
1,0,0.92,20,1,207.2,40.3,0,0
1,0,1.39,21,0,5.8,1.3,0,1
1,0,0.92,20,0,96.2,3.5,0,0
1,0,0.92,22,0,49.8,3.7,0,0
1,1,0.92,24,0,57.6,1.3,0,0
1,1,0.44,22,1,12.7,0.7,0,1
1,1,0.92,15,0,39.2,3.1,0,0
1,0,0.92,17,0,56.9,3.5,0,0
1,1,0.92,22,0,59.6,2.4,0,0
1,0,0.92,14,0,46.1,5.7,0,0
1,0,0.92,14,0,22.0,1.9,0,0
1,0,0.73,12,0,10.8,2.1,0,1
1,1,1.73,9,2,62.1,6.3,0,1
1,0,0.92,14,0,31.7,1.1,0,0
0,0,0.92,25,1,73.7,5.8,0,0
1,0,1.55,26,0,0.0,0.0,0,1
1,0,0.92,14,0,82.4,7.3,0,0
1,0,0.92,14,0,20.0,1.8,0,0
1,1,0.92,9,0,13.7,1.9,0,0
1,1,0.92,28,0,99.8,10.4,0,0
1,0,0.92,14,0,103.5,6.3,0,0
1,1,0.92,22,0,26.0,2.0,0,0
1,1,0.92,15,0,54.1,3.6,0,0
1,0,0.92,14,0,26.8,1.6,0,0
1,1,0.37,20,1,2.5,0.4,0,1
1,1,0.92,20,0,16.1,3.5,0,0
1,0,0.72,14,0,6.9,2.0,0,1
1,0,0.92,22,0,35.7,4.6,0,0
1,1,0.92,15,0,176.8,10.9,0,0
1,1,0.92,22,0,10.1,0.5,0,0
1,0,0.92,20,0,122.7,4.6,0,0
1,1,0.92,15,0,28.0,1.7,0,0
1,1,1.18,25,1,106.8,3.7,0,1
1,0,0.04,0,0,6.7,0.3,0,1
1,1,0.92,22,0,19.4,1.4,0,0
1,1,0.92,30,0,19.3,0.5,0,0
1,0,0.92,14,0,42.2,1.9,0,0
1,1,1.23,0,0,3.0,1.0,0,1
1,1,1.68,11,0,60.8,14.6,0,1
1,1,0.92,22,0,142.0,5.8,0,0
1,0,0.92,22,0,53.0,1.9,0,0
1,0,0.92,14,0,39.2,2.9,0,0
1,1,0.92,40,7,245.7,48.1,0,0
1,0,0.92,14,0,12.7,3.8,0,0
1,0,0.92,20,0,18.7,1.5,0,0
1,1,0.92,30,1,96.6,12.9,0,0
1,1,1.12,42,0,172.1,9.2,0,1
1,0,0.92,20,0,14.0,5.9,0,0
1,0,0.92,20,0,28.3,2.0,0,0
1,0,0.92,14,1,19.7,1.0,0,0
1,1,0.92,24,1,9.1,1.7,0,0
1,0,0.92,22,0,111.7,8.3,0,0
1,0,0.92,20,0,12.8,2.2,0,0
1,0,0.92,14,0,54.1,2.9,0,0
1,0,0.53,13,0,40.9,2.5,0,1
1,0,0.92,8,0,16.1,1.2,0,0
1,1,0.51,245,3,649.1,125.5,0,1
1,0,0.92,20,0,12.9,1.0,0,0
1,1,0.46,8,2,104.0,17.3,0,1
1,0,0.92,20,0,39.8,3.3,0,0
1,1,0.92,23,0,38.9,2.4,0,0
1,0,0.92,14,0,40.8,4.9,0,0
1,0,0.92,14,0,17.0,1.4,0,0
1,1,0.92,14,0,64.9,3.9,0,0
1,0,0.92,14,0,79.2,4.0,0,0
1,1,0.92,22,0,8.0,1.1,0,0
1,0,0.92,22,0,60.2,5.5,0,0
1,1,0.92,15,0,17.1,0.6,0,0
1,0,0.92,20,0,111.1,30.1,0,0
1,1,0.92,22,0,39.5,3.9,0,0
1,0,0.92,20,0,124.2,8.4,0,0
1,0,0.92,20,0,30.1,5.5,0,0
1,0,0.92,14,0,36.6,6.0,0,0
1,0,0.92,22,0,28.2,2.1,0,0
1,1,0.92,12,0,93.6,5.2,0,0
1,0,1.4,18,0,68.9,5.7,0,1
1,1,0.92,10,0,0.4,0.1,0,0
1,0,0.92,8,0,27.2,3.1,0,0
1,1,1.75,17,0,237.0,88.6,0,1
1,0,1.14,20,1,19.7,1.1,0,1
1,1,0.92,10,0,55.0,3.0,0,0
1,0,0.92,14,0,81.6,4.5,0,0
1,0,0.92,20,0,55.3,2.9,0,0
1,1,1.57,18,0,89.0,5.8,0,1
1,0,0.92,20,1,36.3,1.2,0,0
1,1,0.92,22,0,12.0,3.0,0,0
1,0,0.92,20,0,102.0,38.8,0,0
1,1,0.39,16,0,54.5,8.8,0,1
1,0,0.92,20,0,96.1,6.9,0,0
1,0,0.92,14,1,38.5,4.6,0,0
1,0,0.92,14,0,24.8,1.4,0,0
1,0,0.92,14,0,11.6,1.0,0,0
0,0,0.92,33,0,157.1,20.4,0,0
1,1,0.92,22,0,88.5,4.4,0,0
1,1,0.92,21,0,40.9,3.5,0,0
1,0,0.92,14,0,67.4,5.1,0,0
1,0,0.92,20,0,39.0,4.7,0,0
1,1,0.92,28,0,91.8,4.6,0,0
1,1,0.92,19,0,66.4,3.0,0,0
1,0,0.92,14,0,52.7,5.1,0,0
1,1,0.92,30,0,27.7,5.6,0,0
0,0,0.92,41,0,39.7,3.6,0,0
1,1,0.92,15,0,56.5,3.2,0,0
1,1,0.89,15,0,46.0,1.2,0,1
1,0,0.92,14,2,132.4,2.3,0,0
1,1,0.92,15,0,71.6,4.0,0,0
1,0,0.92,22,1,125.9,36.2,0,0
1,0,0.71,24,0,19.5,1.5,0,1
1,0,0.91,12,0,8.3,1.6,0,0
1,1,0.91,13,0,57.8,4.6,0,0
1,1,0.91,15,0,27.6,4.9,0,0
0,0,0.88,116,0,262.0,29.7,0,1
1,0,0.91,20,0,63.6,7.0,0,0
1,0,0.91,14,0,35.8,2.8,0,0
1,0,0.91,14,0,36.8,2.3,0,0
1,1,0.91,21,0,60.6,4.0,0,0
1,1,0.91,28,2,40.8,7.5,0,0
1,0,0.91,14,1,67.0,2.6,0,0
1,0,0.56,14,0,20.5,2.6,0,1
1,1,0.91,15,0,26.3,2.6,0,0
1,0,0.91,11,0,18.2,1.1,0,0
1,1,1.31,24,0,34.6,7.2,0,1
0,0,0.16,20,0,0.0,0.0,0,1
1,0,0.91,20,0,52.6,2.2,0,0
1,1,1.78,17,0,85.8,31.6,0,1
1,1,0.91,18,0,81.5,3.9,0,0
1,0,0.91,14,0,9.4,0.4,0,0
1,0,0.91,14,0,138.5,7.2,0,0
0,0,0.91,24,0,61.7,4.2,0,0
1,0,0.91,14,0,34.1,2.8,0,0
1,1,0.91,18,0,42.7,3.2,0,0
1,0,0.55,22,0,46.1,1.9,0,1
1,0,0.91,8,0,8.6,0.5,0,0
1,0,0.91,14,0,35.0,1.9,0,0
1,1,0.91,18,0,17.7,1.6,0,0
1,0,0.91,9,1,48.0,2.9,0,0
1,1,0.91,28,1,32.7,1.8,0,0
1,1,0.91,22,0,121.3,6.5,0,0
1,0,0.91,16,0,51.3,4.0,0,0
1,1,0.91,71,1,153.8,9.5,0,0
1,1,0.91,28,0,133.5,6.7,0,0
1,0,0.91,14,0,71.5,4.2,0,0
1,0,0.91,20,0,45.8,3.0,0,0
1,0,0.91,20,0,159.7,7.1,0,0
1,1,0.91,10,0,42.5,3.2,0,0
1,0,0.91,22,0,35.6,1.4,0,0
1,1,0.91,12,0,18.2,1.3,0,0
1,0,0.91,14,0,39.4,3.3,0,0
1,1,0.91,22,1,66.9,6.0,0,0
1,0,0.91,20,0,23.3,0.9,0,0
1,0,0.33,18,0,42.2,2.7,0,1
1,1,0.91,24,0,247.3,12.5,0,0
1,0,0.55,16,0,15.0,2.7,0,1
1,1,0.91,42,1,91.0,14.3,0,0
1,0,0.91,22,0,17.8,1.2,0,0
1,0,0.91,14,2,39.0,3.6,0,0
1,1,0.91,15,0,50.3,3.3,0,0
1,1,0.91,19,0,47.6,10.3,0,0
1,0,0.21,20,0,100.7,13.3,0,1
1,1,0.91,22,0,6.3,0.4,0,0
1,1,0.91,30,0,170.1,14.6,0,0
1,1,0.91,22,0,34.3,6.8,0,0
1,1,1.02,22,0,143.7,6.6,0,1
1,0,0.91,20,0,34.7,4.3,0,0
1,1,0.91,22,0,76.8,4.3,0,0
1,0,0.91,14,0,18.9,1.5,0,0
1,1,1.3,14,0,38.1,2.5,0,1
1,1,0.91,15,1,38.7,2.4,0,0
1,0,0.91,20,0,40.9,1.3,0,0
1,0,0.91,20,0,31.8,1.8,0,0
1,0,0.91,14,0,51.0,3.7,0,0
1,0,0.91,21,0,131.1,7.3,0,0
1,0,0.91,22,0,61.8,1.4,0,0
1,0,0.91,20,0,26.7,2.2,0,0
1,1,0.91,17,0,25.7,2.2,0,0
1,0,0.91,20,0,45.8,4.7,0,0
1,0,0.93,14,0,93.2,4.8,0,1
1,0,0.91,20,0,45.5,3.2,0,0
1,1,0.91,22,0,103.5,5.8,0,0
1,1,0.91,15,0,66.5,4.3,0,0
1,1,0.91,18,0,55.3,2.3,0,0
1,0,0.91,14,0,101.6,7.0,0,0
1,0,0.79,17,0,15.8,0.7,0,1
1,1,0.91,15,0,11.2,5.9,0,0
1,0,0.91,14,0,18.5,1.1,0,0
1,1,0.91,28,0,59.1,2.4,0,0
1,0,0.91,20,0,78.2,6.4,0,0
1,0,0.91,14,0,51.3,2.4,0,0
1,0,0.25,12,0,31.0,4.9,0,1
1,0,0.91,14,0,31.5,2.4,0,0
1,0,0.91,14,0,23.1,2.7,0,0
1,1,0.91,22,0,49.5,1.9,0,0
1,1,0.91,24,1,81.8,5.4,0,0
1,0,0.33,12,0,65.9,3.9,0,1
1,1,0.91,129,0,665.8,73.5,0,0
1,1,0.91,20,1,13.7,1.1,0,0
1,0,0.91,12,0,93.6,4.2,0,1
1,0,0.91,19,0,51.3,4.2,0,0
1,0,0.91,20,0,12.9,0.9,0,0
1,0,0.91,20,0,26.1,4.5,0,0
1,1,0.89,15,0,19.8,1.2,0,1
1,0,0.91,20,0,28.3,1.3,0,0
1,0,0.91,20,0,17.8,0.5,0,0
1,0,0.91,14,0,24.2,1.9,0,0
1,0,0.91,14,0,35.8,3.4,0,0
1,0,0.91,14,1,70.1,3.0,0,0
1,0,0.91,8,0,34.6,1.8,0,0
1,0,0.91,38,1,127.8,13.1,0,0
1,0,0.91,14,0,15.4,0.6,0,0
1,0,0.91,37,0,74.4,6.8,0,0
1,0,0.91,20,0,46.5,3.0,0,0
1,0,0.91,22,0,133.3,6.7,0,0
1,0,0.91,20,0,28.0,4.4,0,0
1,0,1.29,11,0,25.0,1.1,0,1
1,0,1.23,10,0,60.6,5.2,0,1
1,0,0.9,20,0,114.3,3.1,0,0
1,0,0.9,20,0,28.8,1.6,0,0
1,0,0.9,14,1,129.7,9.7,0,0
1,0,0.79,20,0,11.1,4.0,0,1
1,0,0.64,8,0,36.7,1.4,0,1
1,0,0.76,14,0,31.9,1.5,0,1
1,0,0.9,14,0,14.2,1.6,0,0
1,0,0.9,33,1,160.4,7.6,0,0
1,1,0.9,22,0,101.7,14.0,0,0
1,1,0.9,24,0,131.6,28.4,0,0
1,1,0.9,27,0,130.2,6.7,0,0
1,1,0.9,24,0,91.0,5.0,0,0
1,1,0.56,19,0,63.4,8.6,0,1
1,0,0.9,20,0,16.3,1.1,0,0
1,0,0.9,20,0,2.1,0.6,0,0
1,0,1.13,21,0,49.7,3.4,0,1
1,0,0.9,22,0,105.1,3.2,0,0
1,1,0.9,20,0,45.8,3.2,0,0
1,0,0.9,14,0,71.9,5.0,0,0
0,0,0.9,50,0,7.5,2.8,0,0
1,1,0.9,40,4,322.3,41.4,0,0
1,0,1.3,11,3,46.0,5.0,0,1
1,0,0.9,13,0,74.7,3.4,0,0
1,0,0.9,25,0,111.7,4.7,0,0
1,0,0.78,20,0,25.6,4.7,0,1
1,0,0.9,20,0,16.4,0.8,0,0
1,1,0.9,25,1,139.4,5.0,0,0
1,1,0.9,22,0,112.2,4.1,0,0
1,1,0.9,24,0,32.8,1.2,0,0
1,1,0.9,15,1,14.7,3.3,0,0
1,1,0.9,20,0,21.6,2.6,0,0
1,1,0.9,14,1,32.8,6.2,0,0
1,1,0.9,28,0,95.5,18.5,0,0
1,1,0.9,22,0,2.8,0.3,0,0
1,0,0.9,16,0,11.4,0.4,0,0
1,0,0.9,20,0,41.7,2.6,0,0
1,0,0.9,11,0,18.9,1.5,0,0
1,0,0.9,8,0,21.3,3.2,0,0
1,0,0.88,14,0,64.6,2.6,0,1
1,1,0.9,14,0,72.2,4.4,0,0
0,0,0.65,163,0,136.3,11.0,0,1
1,0,0.9,12,0,35.0,1.4,0,0
1,0,0.9,13,0,39.5,1.4,0,0
1,1,0.9,28,0,9.8,2.5,0,0
1,1,0.9,22,0,21.8,2.7,0,1
1,0,0.9,12,0,57.7,40.9,0,0
1,0,0.9,20,2,8.9,0.3,0,0
1,0,0.9,20,0,31.9,2.4,0,0
1,1,0.9,28,2,37.0,2.7,0,0
1,1,0.9,22,0,42.5,1.4,0,0
1,0,1.4,13,0,64.6,4.6,0,1
0,0,0.33,27,0,37.7,0.6,0,1
1,0,0.9,14,0,15.8,2.4,0,0
1,0,0.9,20,0,157.2,21.4,0,0
1,0,0.9,22,0,90.3,9.4,0,0
1,1,0.9,14,0,20.6,1.4,0,0
1,1,0.9,22,0,172.9,10.3,0,0
1,1,0.9,23,1,116.0,4.0,0,0
1,0,0.9,14,0,7.3,0.2,0,0
1,1,0.96,10,0,22.6,1.0,0,1
1,1,0.9,15,0,34.2,1.1,0,0
1,1,0.9,15,0,9.1,0.3,0,0
